deviceId,time,ExpiredCO2,ExpiredO2,MVe,flowrate,frequency,pressure,ventilationMode,volumePerMinute,volumePerMovement,current,pressure1,pressure2,temperature1,temperature2
12693,1587245278,4.68,38.99,6345,-19185,10,3,Flowrate Control,2200,220,50,58,227,35.77,23.54
12693,1587245280,4.63,39.51,0,-1669,10,1,Flowrate Control,2200,220,50,460,107,35.56,23.75
12693,1587245282,4.61,38.86,6345,-20991,10,3,Flowrate Control,2200,220,50,60,246,35.52,23.88
12693,1587245284,4.64,39.59,0,-1669,10,1,Flowrate Control,2200,220,50,460,113,35.62,23.92
12693,1587245286,4.72,39.35,6345,-21001,10,3,Flowrate Control,2200,220,50,60,243,35.64,23.99
12693,1587245288,4.74,39.79,6345,3613,10,1,Flowrate Control,2200,220,50,334,152,35.63,23.8
12693,1587245290,4.74,39.84,6345,-18734,10,3,Flowrate Control,2200,220,50,58,228,35.78,23.77
12693,1587245292,4.66,39.82,6345,10238,10,1,Flowrate Control,2200,220,50,347,150,35.45,23.94
12693,1587245294,4.65,39.39,6345,-18889,10,3,Flowrate Control,2200,220,50,59,230,35.75,24.05
12693,1587245296,4.71,39.86,0,-1669,10,1,Flowrate Control,2200,220,50,460,107,35.81,24.04
12693,1587245298,4.72,39.61,6345,-21266,10,3,Flowrate Control,2200,220,50,60,243,35.75,24.21
12693,1587245300,4.64,39.1,6345,3614,10,1,Flowrate Control,2200,220,50,347,149,35.76,24.11
12693,1587245302,4.61,38.47,6345,-21283,10,3,Flowrate Control,2200,220,50,60,243,35.57,24.33
12693,1587245304,4.64,38.62,6345,5176,10,1,Flowrate Control,2200,220,50,334,150,35.74,24.45
12693,1587245306,4.64,38.69,6345,-18776,10,3,Flowrate Control,2200,220,50,58,228,35.85,24.4
12693,1587245308,4.66,38.39,0,-1668,10,1,Flowrate Control,2200,220,50,460,113,35.55,24.48
12693,1587245310,4.68,38.19,6345,-20994,10,3,Flowrate Control,2200,220,50,60,244,35.83,24.53
12693,1587245312,4.69,37.53,6345,2784,10,1,Flowrate Control,2200,220,50,347,150,35.99,24.44
12693,1587245314,4.71,38.04,6345,-19195,10,3,Flowrate Control,2200,220,50,58,227,35.97,24.24
12693,1587245316,4.73,38.73,6345,8569,10,1,Flowrate Control,2200,220,50,334,150,35.87,24.39
12693,1587245318,4.78,38.88,6345,-18698,10,3,Flowrate Control,2200,220,50,58,230,35.83,24.59
12693,1587245320,4.74,38.58,6345,3617,10,1,Flowrate Control,2200,220,50,334,152,35.9,24.42
12693,1587245322,4.8,38.62,6345,-19110,10,3,Flowrate Control,2200,220,50,58,232,36.0,24.62
12693,1587245324,4.89,38.68,6345,10240,10,1,Flowrate Control,2200,220,50,334,152,36.33,24.46
12693,1587245326,4.82,38.16,6345,-18903,10,3,Flowrate Control,2200,220,50,58,227,36.44,24.24
12693,1587245328,4.75,37.68,6345,6853,10,1,Flowrate Control,2200,220,50,334,152,36.33,24.23
12693,1587245330,4.73,38.26,6345,-19095,10,3,Flowrate Control,2200,220,50,58,228,36.55,24.23
12693,1587245332,4.82,37.54,6345,8568,10,1,Flowrate Control,2200,220,50,334,152,36.69,24.44
12693,1587245334,4.85,38.07,6345,-18724,10,3,Flowrate Control,2200,220,50,59,230,36.97,24.25
12693,1587245336,4.88,37.83,6345,8571,10,1,Flowrate Control,2200,220,50,334,152,37.16,24.14
12693,1587245338,4.88,37.99,6345,-18876,10,3,Flowrate Control,2200,220,50,58,230,37.43,24.07
12693,1587245340,4.86,38.11,0,-1668,10,1,Flowrate Control,2200,220,50,396,102,37.77,24.04
12693,1587245342,4.81,38.24,6345,-21282,10,3,Flowrate Control,2200,220,50,60,243,37.94,24.15
12693,1587245344,4.85,38.06,0,-1669,10,1,Flowrate Control,2200,220,50,344,93,37.85,24.33
12693,1587245346,4.8,37.87,6345,-21333,10,3,Flowrate Control,2200,220,50,60,246,37.84,24.37
12693,1587245348,4.86,38.36,6345,10238,10,1,Flowrate Control,2200,220,50,334,152,38.15,24.49
12693,1587245350,4.86,37.75,6345,-18739,10,3,Flowrate Control,2200,220,50,59,230,37.78,24.47
12693,1587245352,4.94,37.48,6345,8568,10,1,Flowrate Control,2200,220,50,347,149,37.74,24.45
12693,1587245354,4.87,37.62,6345,-21283,10,3,Flowrate Control,2200,220,50,60,248,37.75,24.64
12693,1587245356,4.92,37.2,0,-1668,10,1,Flowrate Control,2200,220,50,371,95,38.0,24.73
12693,1587245358,4.89,37.62,6345,-20989,10,3,Flowrate Control,2200,220,50,60,246,37.74,24.59
12693,1587245360,4.92,36.88,0,-1669,10,1,Flowrate Control,2200,220,50,460,107,37.86,24.65
12693,1587245362,4.99,36.83,6345,-21004,10,3,Flowrate Control,2200,220,50,60,243,38.19,24.44
12693,1587245364,4.94,37.21,6345,5174,10,1,Flowrate Control,2200,220,50,347,150,38.19,24.41
12693,1587245366,4.96,37.91,6345,-18745,10,3,Flowrate Control,2200,220,50,58,228,38.22,24.56
12693,1587245368,4.89,37.89,6345,5174,10,1,Flowrate Control,2200,220,50,334,150,37.95,24.67
12693,1587245370,4.82,38.52,6345,-21277,10,3,Flowrate Control,2200,220,50,60,244,37.74,24.81
12693,1587245372,4.81,39.13,0,-1669,10,1,Flowrate Control,2200,220,50,377,98,37.74,24.57
12693,1587245374,4.82,39.36,6345,-19099,10,3,Flowrate Control,2200,220,50,58,230,37.58,24.57
12693,1587245376,4.8,38.97,6345,5037,10,1,Flowrate Control,2200,220,50,332,150,37.83,24.55
12693,1587245378,4.77,38.49,6345,-18751,10,3,Flowrate Control,2200,220,50,58,228,37.79,24.43
12693,1587245380,4.79,37.73,0,-1668,10,1,Flowrate Control,2200,220,50,377,98,37.59,24.65
12693,1587245382,4.71,37.16,6345,-21269,10,3,Flowrate Control,2200,220,50,60,246,37.64,24.52
12693,1587245384,4.7,37.64,6345,2784,10,1,Flowrate Control,2200,220,50,334,152,37.43,24.41
12693,1587245386,4.63,37.44,6345,-19086,10,3,Flowrate Control,2200,220,50,59,230,37.23,24.49
12693,1587245388,4.64,37.15,0,-1669,10,1,Flowrate Control,2200,220,50,460,113,36.89,24.3
12693,1587245390,4.69,37.7,6345,-21285,10,3,Flowrate Control,2200,220,50,60,243,36.66,24.3
12693,1587245392,4.75,37.68,0,-1669,10,1,Flowrate Control,2200,220,50,433,102,36.52,24.13
12693,1587245394,4.72,38.38,6345,-21280,10,3,Flowrate Control,2200,220,50,60,243,36.38,24.35
12693,1587245396,4.75,37.84,6345,8570,10,1,Flowrate Control,2200,220,50,347,150,36.42,24.54
12693,1587245398,4.8,37.63,6345,-21264,10,3,Flowrate Control,2200,220,50,60,243,36.59,24.63
12693,1587245400,4.8,36.94,0,-1669,10,1,Flowrate Control,2200,220,50,460,113,36.87,24.65
12693,1587245402,4.79,37.04,6345,-20980,10,3,Flowrate Control,2200,220,50,60,243,36.91,24.58
12693,1587245404,4.79,37.57,0,-1668,10,1,Flowrate Control,2200,220,50,433,107,36.59,24.39
12693,1587245406,4.81,38.02,6345,-21278,10,3,Flowrate Control,2200,220,50,60,244,36.54,24.2
12693,1587245408,4.81,37.37,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,36.52,24.18
12693,1587245410,4.88,37.08,6345,-21204,10,3,Flowrate Control,2200,220,50,60,243,36.51,23.97
12693,1587245412,4.97,37.52,6345,8569,10,1,Flowrate Control,2200,220,50,334,150,36.55,24.12
12693,1587245414,5.04,37.47,6345,-18757,10,3,Flowrate Control,2200,220,50,58,230,36.44,24.0
12693,1587245416,5.05,37.06,6345,2787,10,1,Flowrate Control,2200,220,50,347,149,36.31,24.03
12693,1587245418,5.14,37.32,6345,-19102,10,3,Flowrate Control,2200,220,50,58,230,36.4,23.79
12693,1587245420,5.05,36.96,6345,8568,10,1,Flowrate Control,2200,220,50,334,152,36.18,23.89
12693,1587245422,5.11,37.16,6345,-20986,10,3,Flowrate Control,2200,220,50,60,243,36.45,23.72
12693,1587245424,5.06,37.66,6345,6851,10,1,Flowrate Control,2200,220,50,334,152,36.62,23.89
12693,1587245426,5.15,38.04,6345,-18889,10,3,Flowrate Control,2200,220,50,58,227,36.56,23.98
12693,1587245428,5.22,37.41,6345,8567,10,1,Flowrate Control,2200,220,50,347,150,36.89,24.13
12693,1587245430,5.29,37.99,6345,-18918,10,3,Flowrate Control,2200,220,50,58,230,36.81,24.07
12693,1587245432,5.36,38.64,6345,8568,10,1,Flowrate Control,2200,220,50,334,152,36.47,24.01
12693,1587245434,5.27,38.08,6345,-19060,10,3,Flowrate Control,2200,220,50,58,230,36.21,24.03
12693,1587245436,5.24,37.81,6345,3615,10,1,Flowrate Control,2200,220,50,347,149,36.42,23.81
12693,1587245438,5.34,38.16,6345,-19062,10,3,Flowrate Control,2200,220,50,59,230,36.43,23.58
12693,1587245440,5.36,38.55,0,-1669,10,1,Flowrate Control,2200,220,50,460,107,36.57,23.56
12693,1587245442,5.28,38.02,6345,-21268,10,3,Flowrate Control,2200,220,50,60,246,36.51,23.34
12693,1587245444,5.23,37.85,0,-1669,10,1,Flowrate Control,2200,220,50,344,95,36.85,23.26
12693,1587245446,5.25,38.43,6345,-21024,10,3,Flowrate Control,2200,220,50,60,243,36.77,23.04
12693,1587245448,5.27,39.02,0,-1669,10,1,Flowrate Control,2200,220,50,433,102,36.78,23.04
12693,1587245450,5.28,38.42,6345,-20994,10,3,Flowrate Control,2200,220,50,60,246,36.62,22.89
12693,1587245452,5.34,38.28,0,-1669,10,1,Flowrate Control,2200,220,50,460,113,36.28,23.09
12693,1587245454,5.24,37.75,6345,-21280,10,3,Flowrate Control,2200,220,50,60,244,36.43,23.17
12693,1587245456,5.17,37.05,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,36.13,23.15
12693,1587245458,5.07,37.62,6345,-21012,10,3,Flowrate Control,2200,220,50,60,243,35.85,23.02
12693,1587245460,5.05,37.49,0,-1669,10,1,Flowrate Control,2200,220,50,460,107,35.59,23.2
12693,1587245462,5.12,37.58,6345,-20977,10,3,Flowrate Control,2200,220,50,60,243,35.84,23.37
12693,1587245464,5.16,37.72,6345,3613,10,1,Flowrate Control,2200,220,50,334,152,35.51,23.55
12693,1587245466,5.18,38.35,6345,-20970,10,3,Flowrate Control,2200,220,50,60,246,35.47,23.69
12693,1587245468,5.11,38.76,0,-1669,10,1,Flowrate Control,2200,220,50,396,102,35.18,23.65
12693,1587245470,5.09,39.12,6345,-21198,10,3,Flowrate Control,2200,220,50,60,243,35.0,23.63
12693,1587245472,5.08,39.31,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,34.75,23.61
12693,1587245474,4.99,38.68,6345,-20957,10,3,Flowrate Control,2200,220,50,60,243,34.69,23.73
12693,1587245476,5.08,38.97,0,-1669,10,1,Flowrate Control,2200,220,50,478,113,34.64,23.88
12693,1587245478,5.06,38.43,6345,-21081,10,3,Flowrate Control,2200,220,50,60,243,34.46,23.92
12693,1587245480,5.09,38.2,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,34.26,24.02
12693,1587245482,5.07,37.5,6345,-20994,10,3,Flowrate Control,2200,220,50,60,243,34.51,23.91
12693,1587245484,5.06,38.17,0,-1669,10,1,Flowrate Control,2200,220,50,433,102,34.77,23.79
12693,1587245486,5.06,37.53,6345,-21280,10,3,Flowrate Control,2200,220,50,60,244,35.09,23.79
12693,1587245488,5.14,38.02,6345,2785,10,1,Flowrate Control,2200,220,50,334,152,34.83,23.78
12693,1587245490,5.15,37.67,6345,-19060,10,3,Flowrate Control,2200,220,50,58,227,34.66,23.95
12693,1587245492,5.22,38.25,6345,8569,10,1,Flowrate Control,2200,220,50,334,150,34.88,23.73
12693,1587245494,5.22,37.67,6345,-18698,10,3,Flowrate Control,2200,220,50,58,230,35.19,23.54
12693,1587245496,5.27,37.35,0,-1669,10,1,Flowrate Control,2200,220,50,433,102,35.4,23.57
12693,1587245498,5.35,37.25,6345,-20990,10,3,Flowrate Control,2200,220,50,60,244,35.53,23.64
12693,1587245500,5.29,37.78,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,35.68,23.71
12693,1587245502,5.36,38.18,6345,-21301,10,3,Flowrate Control,2200,220,50,60,245,35.54,23.69
12693,1587245504,5.39,37.52,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,35.43,23.92
12693,1587245506,5.38,37.42,6345,-20999,10,3,Flowrate Control,2200,220,50,60,243,35.16,23.73
12693,1587245508,5.4,37.76,0,-1669,10,1,Flowrate Control,2200,220,50,460,107,34.9,23.54
12693,1587245510,5.36,37.83,6345,-21083,10,3,Flowrate Control,2200,220,50,60,243,35.08,23.6
12693,1587245512,5.27,37.19,0,-1669,10,1,Flowrate Control,2200,220,50,460,107,34.88,23.44
12693,1587245514,5.26,37.27,6345,-21280,10,3,Flowrate Control,2200,220,50,60,246,34.75,23.38
12693,1587245516,5.17,37.36,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,34.42,23.32
12693,1587245518,5.23,37.63,6345,-21000,10,3,Flowrate Control,2200,220,50,60,243,34.49,23.49
12693,1587245520,5.21,37.06,0,-1669,10,1,Flowrate Control,2200,220,50,460,113,34.8,23.66
12693,1587245522,5.23,37.52,6345,-20731,10,3,Flowrate Control,2200,220,50,60,245,34.5,23.57
12693,1587245524,5.23,37.96,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,34.69,23.66
12693,1587245526,5.22,38.68,6345,-20994,10,3,Flowrate Control,2200,220,50,60,246,34.91,23.51
12693,1587245528,5.19,38.57,0,-1669,10,1,Flowrate Control,2200,220,50,344,95,35.08,23.64
12693,1587245530,5.13,37.91,6345,-20985,10,3,Flowrate Control,2200,220,50,60,243,35.02,23.44
12693,1587245532,5.14,38.61,6345,6626,10,1,Flowrate Control,2200,220,50,332,152,35.33,23.24
12693,1587245534,5.06,37.95,6345,-18750,10,3,Flowrate Control,2200,220,50,58,230,34.98,23.3
12693,1587245536,5.06,37.33,6345,5039,10,1,Flowrate Control,2200,220,50,332,152,35.04,23.31
12693,1587245538,5.15,37.15,6345,-18742,10,3,Flowrate Control,2200,220,50,58,228,34.86,23.46
12693,1587245540,5.07,37.86,6345,3613,10,1,Flowrate Control,2200,220,50,334,150,34.63,23.25
